,Id,Partner,PartnerExposureDate,Total Impressions,LogoImpressions,FollowerInteractionRate,BrandExposureValue,Engagement,ServiceType
544,-1084775217,Rakuten,1/5/2023 8:50:52 PM,11591.0,2034.0,0.0347954304298097,36.42239,2525,Instagram
545,-1955441391,Rakuten,1/5/2023 8:50:57 PM,372.0,0.0,0.0007861260660345,0.7268694,33,Facebook
546,-1132162688,Rakuten,1/5/2023 9:28:26 PM,1116322.0,1116322.0,0.004215585830935,52.64206,115178,Instagram
548,-858894317,Rakuten,1/5/2023 9:30:24 PM,618310.0,285898.0,0.0020834634873986,41.69042,24345,Facebook
550,1301497288,Rakuten,1/5/2023 9:53:10 PM,2537.0,622.0,0.000627431296273,0.06793511,5,Twitter
551,-778120463,Rakuten,1/5/2023 9:56:07 PM,1453.0,1453.0,0.0049246813441483,0.04930741,136,Instagram
552,-6259368,Rakuten,1/5/2023 10:55:00 PM,15279.0,2681.0,0.0038643194504079,16.48155,153,Twitter
553,-2063270454,Rakuten,1/6/2023 12:42:34 AM,129110.0,24882.0,0.0001514071643196,22.07935,1223,Twitter
559,-1004445515,Rakuten,1/6/2023 12:44:22 AM,798212.0,798212.0,0.0025594811262331,81.84859,69930,Instagram
565,123768467,Rakuten,1/6/2023 3:02:00 AM,51797.0,9088.0,0.0062099257838138,46.38368,246,Twitter
566,-797137865,Rakuten,1/6/2023 5:00:30 AM,14637.0,2568.0,0.0026497085320614,16.33146,105,Twitter
567,-493984111,Rakuten,1/6/2023 10:36:00 AM,12831.0,2252.0,0.0017405342683449,17.80625,69,Twitter
568,-2052568547,Rakuten,1/6/2023 6:47:55 PM,492935.0,0.0,0.0015614483858564,1251.312,42686,Instagram
569,2047950440,Rakuten,1/6/2023 6:47:57 PM,135669.0,23802.0,0.0001633880340792,183.6664,1320,Twitter
570,1457080062,Rakuten,1/6/2023 6:52:44 PM,6146.0,6146.0,0.0002611111111111,4.341531,423,YouTube
572,-1006222083,Rakuten,1/6/2023 8:22:35 PM,64770.0,17109.0,0.0002049672771239,139.6475,2395,Facebook
573,1741003987,Rakuten,1/6/2023 8:30:10 PM,918300.0,918300.0,0.0030469569589163,401.3185,83296,Instagram
574,-154431655,Rakuten,1/6/2023 10:01:06 PM,1351574.0,0.0,0.0081922450746026,7871.096,223955,Instagram
575,949827831,Rakuten,1/6/2023 10:01:56 PM,643843.0,0.0,0.0010261201055183,2303.711,11990,Facebook
576,-886725099,Rakuten,1/6/2023 10:28:25 PM,490723.0,86092.0,0.0,148.2902,0,Instagram Story
577,1082120969,Rakuten,1/6/2023 10:32:30 PM,237429.0,41655.0,0.0005260408150736,329.6293,4250,Twitter
578,-1635792968,Rakuten,1/6/2023 10:36:01 PM,332317.0,0.0,0.0005559362973684,346.3601,6496,Facebook
579,476701524,Rakuten,1/7/2023 12:33:35 AM,23228.0,0.0,0.0551175676048185,122.3473,3999,Instagram
580,552110843,Rakuten,1/7/2023 12:34:00 AM,12010.0,2108.0,0.0020172983332072,12.9406,80,Twitter
581,-1222635680,Rakuten,1/7/2023 12:34:07 AM,2987.0,0.0,0.0009767951589078,6.534653,41,Facebook
582,-634393208,Rakuten,1/7/2023 12:34:14 AM,140166.0,0.0,0.0497600097211252,201.1122,819,Twitter
583,1657976931,Rakuten,1/7/2023 1:30:03 AM,348789.0,0.0,0.0007543138123468,12.7592,8814,Facebook
584,1935678922,Rakuten,1/7/2023 1:30:30 AM,157829.0,27690.0,0.0003757665712315,209.677,3036,Twitter
585,689002216,Rakuten,1/7/2023 2:01:55 AM,3103951.0,3103951.0,0.0088365995073642,194.7193,241570,Instagram
587,-166535532,Rakuten,1/7/2023 2:08:11 AM,416072.0,416072.0,0.0,9.939801,40018,TikTok
590,-1510576456,Rakuten,1/7/2023 2:45:00 AM,8296.0,1456.0,0.00108407916299,10.64007,43,Twitter
591,430920258,Rakuten,1/7/2023 9:21:54 AM,24013.0,3454.0,0.001940133037694,1.608341,77,Twitter
596,-545984306,Rakuten,1/7/2023 9:24:18 AM,14774.0,14774.0,0.0050261675886836,0.7533717,606,Instagram
601,-1434064041,Rakuten,1/7/2023 3:05:00 PM,258586.0,39152.0,0.0005284116552018,67.82523,4270,Twitter
603,1825586907,Rakuten,1/7/2023 4:35:00 PM,164865.0,28924.0,0.0002611057817482,183.2929,2110,Twitter
604,-1674064131,Rakuten,1/7/2023 4:35:00 PM,282856.0,0.0,0.0005549167299691,277.6696,6484,Facebook
605,45835952,Rakuten,1/7/2023 4:35:38 PM,465084.0,81594.0,0.0013308213597139,604.1464,36391,Instagram
606,-271798858,Rakuten,1/7/2023 5:51:16 PM,3382.0,594.0,0.0019097142331231,6.823296,83,Twitter
607,-2019177562,Rakuten,1/7/2023 5:52:00 PM,4708.0,826.0,0.0041180848424708,7.721096,415,Instagram
608,448212357,Rakuten,1/7/2023 5:52:04 PM,8485.0,0.0,0.0097382836275106,18.03935,528,Facebook
609,-575859983,Rakuten,1/7/2023 5:53:21 PM,4439.0,779.0,0.0,0.6702465,0,Instagram Story
610,-4179117,Rakuten,1/7/2023 6:52:07 PM,2178.0,436.0,0.0023077857403133,0.6932153,38,Twitter
613,-256403180,Rakuten,1/7/2023 6:53:03 PM,11473.0,11473.0,0.0277624689997244,5.482707,2015,Instagram
615,-463309563,Rakuten,1/7/2023 7:02:13 PM,5623.0,987.0,0.0,3.891687,0,Instagram Story
616,-1779482383,Rakuten,1/7/2023 7:08:09 PM,4730.0,830.0,0.0,4.928321,0,Instagram Story
617,-436223492,Rakuten,1/7/2023 7:08:42 PM,4487.0,788.0,0.0,2.891898,0,Instagram Story
618,-1309729214,Rakuten,1/7/2023 7:09:13 PM,4272.0,750.0,0.0,0.3644497,0,Instagram Story
620,-2015862649,Rakuten,1/7/2023 8:41:01 PM,532383.0,93401.0,0.0,324.3766,0,Instagram Story
621,-52814420,Rakuten,1/7/2023 10:24:12 PM,141969.0,0.0,0.0002975967668988,753.965,2405,Twitter
625,-827743613,Rakuten,1/7/2023 10:25:30 PM,484411.0,84985.0,0.0,780.8193,0,Instagram Story
628,1311972248,Rakuten,1/7/2023 10:28:30 PM,7783.0,1366.0,0.0018633696774356,12.49942,74,Twitter
629,-662705227,Rakuten,1/7/2023 10:34:23 PM,462200.0,81088.0,0.0,809.0108,0,Instagram Story
631,-954575959,Rakuten,1/7/2023 10:35:37 PM,120894.0,0.0,0.0001456438205504,453.455,1177,Twitter
635,1246626479,Rakuten,1/7/2023 10:55:05 PM,17834.0,20364.0,0.0049099836333878,56.88678,195,Twitter
636,-484436896,Rakuten,1/7/2023 11:04:49 PM,10291.0,2317.0,0.001938862869517,2.35899,77,Twitter
642,-538150768,Rakuten,1/7/2023 11:21:49 PM,81434.0,17618.0,0.0221127959686141,24.99852,961,Twitter
645,-597127688,Rakuten,1/7/2023 11:22:49 PM,480643.0,480643.0,0.0870452968579641,12.08492,8782,Instagram
650,-1785387608,Rakuten,1/7/2023 11:33:15 PM,156197.0,0.0,0.0002062737409691,325.9483,1667,Twitter
653,-1735812818,Rakuten,1/7/2023 11:34:02 PM,850736.0,0.0,0.0007818814381551,1589.231,9136,Facebook
656,-360029506,Rakuten,1/7/2023 11:35:20 PM,900305.0,0.0,0.003229914224527,3009.345,88354,Instagram
659,1577959688,Rakuten,1/7/2023 11:36:50 PM,25876.0,4540.0,0.0041293181589283,190.3104,164,Twitter
660,-16772993,Rakuten,1/8/2023 12:00:52 AM,103445.0,20289.0,0.0001216350974299,9.098187,983,Twitter
662,-320288343,Rakuten,1/8/2023 12:17:52 AM,432856.0,75940.0,0.0,5.717696,0,Instagram Story
663,-1770292660,Rakuten,1/8/2023 1:02:26 AM,865621.0,151864.0,0.0008344782042682,830.9184,6744,Twitter
664,-41488332,Rakuten,1/8/2023 1:02:30 AM,718606.0,0.0,0.0017264551501647,1155.221,20173,Facebook
665,-686056607,Rakuten,1/8/2023 1:02:52 AM,424548.0,74483.0,0.0,171.2812,0,Instagram Story
666,1570462199,Rakuten,1/8/2023 1:05:47 AM,9687.0,1700.0,0.0020139465800669,26.88423,80,Twitter
667,1690770739,Rakuten,1/8/2023 1:16:00 AM,149508.0,26230.0,0.0001896829313078,219.7603,1533,Twitter
668,1493598832,Rakuten,1/8/2023 1:49:06 AM,28920.0,8088.0,0.0057396032625113,2.510398,228,Twitter
669,-1489237154,Rakuten,1/8/2023 1:51:30 AM,235477.0,54473.0,0.0006283211748195,87.67543,5078,Twitter
670,1256014275,Rakuten,1/8/2023 1:51:38 AM,101784.0,36969.0,0.0003971882393255,1.640342,4641,Facebook
671,1768973977,Rakuten,1/8/2023 1:58:41 AM,88897.0,22517.0,0.0001271974031932,12.42004,1028,Twitter
672,838029024,Rakuten,1/8/2023 1:59:34 AM,195871.0,84478.0,0.0010230528362201,128.7467,11954,Facebook
675,-1375276099,Rakuten,1/8/2023 2:03:57 AM,9952.0,2193.0,0.002618130554087,0.002527478,104,Twitter
680,1000057130,Rakuten,1/8/2023 2:05:45 AM,7140.0,1253.0,0.0014097626060468,5.593475,56,Twitter
681,-492771744,Rakuten,1/8/2023 2:11:49 AM,1014311.0,259743.0,0.0045156799295892,2068.793,123526,Instagram
682,-1453194557,Rakuten,1/8/2023 2:24:04 AM,920141.0,270609.0,0.0036610617488504,2098.754,100148,Instagram
683,-867682767,Rakuten,1/8/2023 2:26:57 AM,85780.0,18226.0,0.0001070271423307,9.536844,865,Twitter
684,804245893,Rakuten,1/8/2023 2:28:46 AM,142693.0,25034.0,0.0001982167422125,187.6203,1602,Twitter
685,-1171955384,Rakuten,1/8/2023 2:34:13 AM,136641.0,27418.0,0.0001584988022885,8.911316,1281,Twitter
686,269450088,Rakuten,1/8/2023 2:36:49 AM,211208.0,37055.0,0.0002621845279206,116.6498,2119,Twitter
687,1920639996,Rakuten,1/8/2023 2:36:55 AM,7262.0,1275.0,0.0008558842039018,1.842868,34,Twitter
688,1198203418,Rakuten,1/8/2023 2:38:25 AM,406538.0,71323.0,0.0,181.5756,0,Instagram Story
689,1529677262,Rakuten,1/8/2023 2:39:01 AM,11299.0,1983.0,0.0026431718061674,27.9295,105,Twitter
690,-316188518,Rakuten,1/8/2023 2:47:03 AM,124652.0,33893.0,0.0001250906628914,2.449472,1011,Twitter
694,1531436338,Rakuten,1/8/2023 3:07:44 AM,170513.0,29915.0,0.0002580982022829,256.4684,2086,Twitter
695,1800221940,Rakuten,1/8/2023 3:08:45 AM,74756.0,25698.0,0.0002648745910811,79.92146,3095,Facebook
696,1554856848,Rakuten,1/8/2023 3:20:02 AM,7145.0,1254.0,0.0008306484091824,6.512075,33,Twitter
697,-742118778,Rakuten,1/8/2023 3:20:05 AM,398393.0,69894.0,0.0,403.4349,0,Instagram Story
698,611792303,Rakuten,1/8/2023 3:20:39 AM,10122.0,2087.0,0.0015102698348771,0.262271,60,Twitter
699,1486843670,Rakuten,1/8/2023 3:21:02 AM,114831.0,29143.0,0.0001349873636485,6.286403,1091,Twitter
700,784501420,Rakuten,1/8/2023 3:38:40 AM,168328.0,42849.0,0.0001507001059231,2.940993,1218,Twitter
701,1338676372,Rakuten,1/8/2023 3:38:59 AM,12984.0,3150.0,0.00196349905601,0.6629949,78,Twitter
702,1092599579,Rakuten,1/8/2023 3:50:09 AM,8540.0,1499.0,0.0015355569540591,7.414153,61,Twitter
703,-1385031424,Rakuten,1/8/2023 3:50:57 AM,519468.0,91135.0,0.000575687930374,449.1454,4653,Twitter
704,-872800510,Rakuten,1/8/2023 3:51:24 AM,1234385.0,0.0,0.0021754804863593,626.7205,25420,Facebook
705,-47595535,Rakuten,1/8/2023 3:51:24 AM,1548556.0,271677.0,0.0056826735211592,2417.368,155449,Instagram
706,157341082,Rakuten,1/8/2023 3:51:54 AM,403137.0,70726.0,0.0,184.2593,0,Instagram Story
707,-494729665,Rakuten,1/8/2023 3:55:06 AM,16620.0,2916.0,0.0075459534514678,23.35268,913,Instagram
708,241110454,Rakuten,1/8/2023 3:56:20 AM,196598.0,34491.0,0.0001666619237512,226.915,1347,Twitter
709,1864644036,Rakuten,1/8/2023 4:03:22 AM,23625.0,4145.0,0.0162903332451732,38.6414,1971,Instagram
710,1356858858,Rakuten,1/8/2023 4:04:00 AM,8841.0,8841.0,0.0002722222222222,0.432136,441,YouTube
718,938005603,Rakuten,1/8/2023 4:57:01 AM,97715.0,43386.0,0.0725180280703049,0.06603596,3932,Facebook
721,1423214090,Rakuten,1/8/2023 4:57:30 AM,2842.0,642.0,0.0004831584759801,0.0008491296,21,Twitter
724,-851661049,Rakuten,1/8/2023 5:00:00 AM,915512.0,498238.0,0.0019049575195072,19.16409,22259,Facebook
727,-155604012,Rakuten,1/8/2023 5:00:31 AM,149291.0,32830.0,0.000140300884774,1.415228,1134,Twitter
731,1519566271,Rakuten,1/8/2023 10:49:00 AM,13137.0,3032.0,0.0023152225885195,0.003825976,92,Twitter
735,-28803804,Rakuten,1/8/2023 10:44:30 PM,11021.0,1934.0,0.0026666666666666,9.595635,106,Twitter
736,1195176635,Rakuten,1/8/2023 11:01:28 PM,11553.0,0.0,0.0182285580743164,45.64242,1404,Instagram
738,62219104,Rakuten,1/8/2023 11:01:32 PM,1855.0,0.0,0.0020031353422748,3.794745,23,Facebook
740,-1963870620,Rakuten,1/8/2023 11:03:03 PM,539.0,0.0,0.0028985507246376,1.698194,10,Twitter
742,-1294495933,Rakuten,1/9/2023 3:02:00 AM,13399.0,3281.0,0.001861260626792,0.07097563,74,Twitter
755,-666630276,Rakuten,1/9/2023 3:34:30 AM,10745.0,1886.0,0.0015343595935204,41.70709,61,Twitter
756,-872512212,Rakuten,1/9/2023 7:00:00 AM,152078.0,31103.0,0.0001826782210332,0.8218837,1477,Twitter
759,-1043542948,Rakuten,1/9/2023 9:21:00 AM,15587.0,2735.0,0.0020620112153292,59.61411,82,Twitter
760,-702121134,Rakuten,1/9/2023 10:19:00 AM,15574.0,3724.0,0.0025648117880761,0.001199878,102,Twitter
763,235935785,Rakuten,1/9/2023 2:30:00 PM,5907.0,5907.0,0.0002691358024691,0.447955,436,YouTube
765,1462461403,Rakuten,1/9/2023 3:11:00 PM,144615.0,25022.0,0.000238559501303,5.913303,1929,Twitter
768,-818912451,Rakuten,1/9/2023 3:11:00 PM,176917.0,50866.0,0.0006066761072737,11.87738,7089,Facebook
770,-505116317,Rakuten,1/9/2023 5:35:15 PM,103644.0,19234.0,0.0001027691652435,0.6981105,831,Twitter
789,1643747205,Rakuten,1/9/2023 5:36:56 PM,252920.0,99303.0,0.0007103133996857,3.3743,8300,Facebook
810,-359021009,Rakuten,1/9/2023 5:39:00 PM,9933.0,9933.0,0.0002358024691358,0.6450107,382,YouTube
828,458634310,Rakuten,1/9/2023 5:53:09 PM,337031.0,59129.0,0.160021167429768,969.9643,6955,Twitter
829,508555876,Rakuten,1/9/2023 5:53:47 PM,84717.0,14863.0,0.142663366336634,417.3048,14409,Instagram
830,-8361642,Rakuten,1/9/2023 5:53:51 PM,15124.0,0.0,0.0433901054339011,165.3971,2354,Facebook
831,280013651,Rakuten,1/9/2023 5:58:11 PM,461105.0,80896.0,0.0,289.0936,0,Instagram Story
832,-308303691,Rakuten,1/9/2023 6:43:04 PM,832522.0,0.0,0.0011044945465474,2515.015,12906,Facebook
833,-1876360039,Rakuten,1/9/2023 6:45:51 PM,1735377.0,522786.0,0.0076321536145953,15131.65,208966,Instagram
834,1123465309,Rakuten,1/9/2023 6:46:03 PM,190704.0,33457.0,0.0004132967788697,1207.006,3342,Twitter
835,-1370288831,Rakuten,1/9/2023 8:13:32 PM,110811.0,0.0,9.15120586923718e-05,314.62,740,Twitter
838,1915385620,Rakuten,1/9/2023 8:14:25 PM,282584.0,0.0,0.0007317939615316,2196.087,8551,Facebook
842,-791300413,Rakuten,1/9/2023 10:22:52 PM,1262423.0,375661.0,0.0063631437937085,1121.716,174279,Instagram
843,-1809031090,Rakuten,1/9/2023 10:31:48 PM,102752.0,22967.0,0.025955426015729,1.087055,1033,Twitter
846,-1361836350,Rakuten,1/9/2023 11:45:00 PM,78641.0,20227.0,0.0002232780312988,71.31629,2609,Facebook
848,-1554954392,Rakuten,1/9/2023 11:45:39 PM,586403.0,112226.0,0.0018214001187345,3372.55,49886,Instagram
849,-596750883,Rakuten,1/10/2023 12:48:58 AM,14858.0,0.0,0.033926577427315,75.73868,2461,Instagram
851,680832623,Rakuten,1/10/2023 12:49:39 AM,404493.0,70964.0,0.0,142.8036,0,Instagram Story
852,1065754600,Rakuten,1/10/2023 12:49:48 AM,128764.0,0.0,0.0699708454810496,238.7016,1152,Twitter
854,-1425277994,Rakuten,1/10/2023 12:51:10 AM,7055.0,1238.0,0.0,3.4911,0,Instagram Story
855,284901004,Rakuten,1/10/2023 12:52:18 AM,1918.0,0.0,0.0010959948535893,6.301043,46,Facebook
857,-1073787559,Rakuten,1/10/2023 1:30:01 AM,29372.0,29372.0,0.0229952926897276,0.9144365,2804,Instagram
858,1170110709,Rakuten,1/10/2023 1:37:26 AM,557031.0,557031.0,0.0013821332938038,22.57668,37855,Instagram
861,341906764,Rakuten,1/10/2023 2:07:52 AM,44533.0,44533.0,0.0,1.307275,2603,TikTok
864,191017546,Rakuten,1/10/2023 3:06:00 AM,31783.0,6763.0,0.0071866519248165,1.327478,286,Twitter
867,-1752716783,Rakuten,1/10/2023 5:19:02 AM,21359.0,3748.0,0.00668291334824,112.9012,266,Twitter
868,-1796916253,Rakuten,1/10/2023 7:00:00 AM,237466.0,100489.0,0.0008349114866311,3.154337,9756,Facebook
871,-1300865825,Rakuten,1/10/2023 7:33:30 AM,36387.0,5975.0,0.0050746118675576,3.113619,202,Twitter
875,-1430749967,Rakuten,1/10/2023 9:04:30 AM,17591.0,2443.0,0.0012307846880337,0.650602,49,Twitter
876,1041248326,Rakuten,1/10/2023 9:22:26 AM,13175.0,13175.0,0.0030852578686351,0.4188685,377,Instagram
877,2021005115,Rakuten,1/10/2023 9:59:00 AM,16686.0,3365.0,0.0018086362380366,0.7677457,72,Twitter
879,-1836962209,Rakuten,1/10/2023 11:43:00 AM,16850.0,2957.0,0.0042952952701514,36.84348,171,Twitter
880,411037002,Rakuten,1/10/2023 4:40:41 PM,108186.0,14944.0,0.0001333050070498,30.5776,1078,Twitter
882,-2021893693,Rakuten,1/10/2023 5:23:30 PM,343529.0,126240.0,0.0008308461944053,2395.404,6719,Twitter
883,-1297624300,Rakuten,1/10/2023 5:37:38 PM,118901.0,118901.0,0.0,26.41433,12975,TikTok
885,1627140297,Rakuten,1/10/2023 6:31:00 PM,169948.0,29816.0,0.0003406754351123,519.5958,2755,Twitter
886,-2122518235,Rakuten,1/10/2023 6:31:01 PM,583947.0,0.0,0.0011050068913166,947.73,12912,Facebook
887,368980060,Rakuten,1/10/2023 6:31:40 PM,1022453.0,179378.0,0.0043027371298245,4193.384,117874,Instagram
888,-1692424224,Rakuten,1/10/2023 6:58:16 PM,3224.0,566.0,0.002206237216464,2.904417,96,Twitter
889,1106885099,Rakuten,1/10/2023 6:58:40 PM,21818.0,3828.0,0.0393798051267862,27.01391,3985,Instagram
890,-1185570257,Rakuten,1/10/2023 6:58:44 PM,2177.0,0.0,0.0043123306857342,1.736765,234,Facebook
891,-351257826,Rakuten,1/10/2023 7:18:52 PM,4611.0,809.0,0.0,0.6588232,0,Instagram Story
892,-877562533,Rakuten,1/10/2023 8:05:00 PM,106480.0,19282.0,8.64359704218335e-05,0.09047969,699,Twitter
894,88960842,Rakuten,1/10/2023 11:31:10 PM,593415.0,104108.0,0.0,985.1668,0,Instagram Story
896,-1375256994,Rakuten,1/10/2023 11:41:18 PM,544306.0,95493.0,0.0,899.6248,0,Instagram Story
898,161840376,Rakuten,1/10/2023 11:53:04 PM,525644.0,92219.0,0.0,925.1663,0,Instagram Story
900,-1993322477,Rakuten,1/10/2023 11:56:11 PM,513549.0,90097.0,0.0,799.6756,0,Instagram Story
901,-300359208,Rakuten,1/11/2023 12:49:33 AM,108432.0,0.0,0.0001669321506128,414.45,1350,Twitter
904,776045078,Rakuten,1/11/2023 12:57:30 AM,968.0,170.0,0.0028968713789107,2.051635,10,Twitter
905,-746062482,Rakuten,1/11/2023 1:11:29 AM,10931.0,2086.0,0.0018583159639386,4.991143,74,Twitter
908,1463062171,Rakuten,1/11/2023 1:13:31 AM,120940.0,0.0,0.0001856024667198,280.7622,1501,Twitter
911,-1621627418,Rakuten,1/11/2023 1:14:39 AM,984965.0,0.0,0.0047797287102103,4184.717,130985,Instagram
914,1931662330,Rakuten,1/11/2023 1:14:40 AM,867268.0,0.0,0.001032863086377,1914.949,12069,Facebook
917,-1007355387,Rakuten,1/11/2023 1:49:52 AM,91592.0,18775.0,0.0001491233254847,57.20992,1206,Twitter
918,2119398754,Rakuten,1/11/2023 2:00:53 AM,21629.0,4968.0,0.0061029208629479,5.511608,243,Twitter
919,-758317888,Rakuten,1/11/2023 2:07:49 AM,10352.0,1817.0,0.0037670458826188,1.435133,150,Twitter
920,-407141046,Rakuten,1/11/2023 2:14:38 AM,3576.0,628.0,0.0,0.5669984,0,Instagram Story
921,-1700389446,Rakuten,1/11/2023 2:22:20 AM,3206.0,880.0,0.0022748684482639,4.883149,99,Twitter
922,-211596280,Rakuten,1/11/2023 2:28:20 AM,237624.0,41689.0,0.0006332066631492,0.4493616,5121,Twitter
923,1849959253,Rakuten,1/11/2023 2:30:10 AM,2462807.0,0.0,0.01841501006686,9.034783,504650,Instagram
924,768967741,Rakuten,1/11/2023 2:33:19 AM,26173.0,4592.0,0.0065041058737851,25.92755,259,Twitter
925,550847687,Rakuten,1/11/2023 2:35:30 AM,227231.0,39866.0,0.0,58.06474,0,Twitter
926,1807314388,Rakuten,1/11/2023 2:36:08 AM,494901.0,86825.0,0.00130512192658,690.1251,10555,Twitter
927,1806846064,Rakuten,1/11/2023 2:36:41 AM,970036.0,0.0,0.0030932833090643,1664.927,36145,Facebook
928,-172115289,Rakuten,1/11/2023 2:37:35 AM,492264.0,86363.0,0.0,199.0573,0,Instagram Story
929,1540874952,Rakuten,1/11/2023 3:05:30 AM,10235.0,2030.0,0.0021849963583394,1.38201,87,Twitter
930,-1923134049,Rakuten,1/11/2023 3:07:42 AM,110957.0,27043.0,0.0001961044215241,24.28734,1586,Twitter
931,765691496,Rakuten,1/11/2023 3:14:53 AM,391098.0,115157.0,0.0004450047566915,54.42806,3599,Twitter
932,1250412823,Rakuten,1/11/2023 3:17:21 AM,2459744.0,2459744.0,0.0114209917978126,3.904056,312984,Instagram
933,-1468927750,Rakuten,1/11/2023 3:20:40 AM,198566.0,23789.0,0.0002146503567016,86.18076,1736,Twitter
934,-148216817,Rakuten,1/11/2023 3:22:37 AM,136572.0,60127.0,0.0004432963620173,156.2728,5180,Facebook
935,-232872100,Rakuten,1/11/2023 3:26:19 AM,129977.0,34938.0,0.0001989468306249,15.29199,1609,Twitter
936,1059677485,Rakuten,1/11/2023 3:33:01 AM,462983.0,81226.0,0.0,261.6909,0,Instagram Story
937,1857365961,Rakuten,1/11/2023 3:33:46 AM,7055.0,1238.0,0.000753447020117,7.192061,30,Twitter
938,-2087599628,Rakuten,1/11/2023 3:40:12 AM,49970.0,14776.0,0.0103724539769445,7.984878,413,Twitter
940,62387956,Rakuten,1/11/2023 4:02:55 AM,134299.0,24342.0,0.0001499805940195,16.85762,1213,Twitter
941,-1697616525,Rakuten,1/11/2023 4:05:29 AM,395987.0,69472.0,0.000584589826406,304.5598,4728,Twitter
942,-1945074962,Rakuten,1/11/2023 4:06:50 AM,453736.0,79603.0,0.0,261.9872,0,Instagram Story
943,1923832320,Rakuten,1/11/2023 4:20:30 AM,413275.0,413275.0,0.0,6.984534,49737,TikTok
945,-737229577,Rakuten,1/11/2023 4:22:22 AM,50010.0,50010.0,0.0354566476273297,0.3308869,3588,Instagram
948,2024975147,Rakuten,1/11/2023 4:22:46 AM,5909.0,1665.0,0.0019302357645112,0.04158298,84,Twitter
951,1385276538,Rakuten,1/11/2023 4:29:55 AM,764104.0,0.0,0.0013244120653631,782.4163,15476,Facebook
952,1322035870,Rakuten,1/11/2023 4:30:00 AM,165496.0,29035.0,0.0002726325173316,245.0257,2205,Twitter
953,-1950743054,Rakuten,1/11/2023 4:56:34 AM,449276.0,78821.0,0.0,165.686,0,Instagram Story
954,1151421232,Rakuten,1/11/2023 4:57:27 AM,285046.0,142465.0,0.0005080792473546,9.948911,5937,Facebook
955,-733473498,Rakuten,1/11/2023 4:57:38 AM,8103.0,1422.0,0.0011552854308461,7.114856,46,Twitter
956,1716610883,Rakuten,1/11/2023 5:17:58 AM,4342852.0,1693471.0,0.0302995426808409,13216.64,830337,Instagram
957,-2048191936,Rakuten,1/11/2023 5:26:44 AM,186802.0,70508.0,0.0002998296473038,17.47487,2425,Twitter
958,-100580413,Rakuten,1/11/2023 5:31:11 AM,330747.0,124559.0,0.0005086585706619,33.0997,4114,Twitter
961,-1940272920,Rakuten,1/11/2023 5:32:47 AM,2014879.0,2014879.0,0.0079425199170567,149.8889,217659,Instagram
962,677501916,Rakuten,1/11/2023 5:34:53 AM,11085.0,2639.0,0.002034306954316,0.5281588,81,Twitter
963,-1751281055,Rakuten,1/11/2023 5:43:51 AM,1294791.0,0.0,0.0023667575652418,3048.081,27656,Facebook
964,-414668940,Rakuten,1/11/2023 5:43:51 AM,1386551.0,243255.0,0.006079635385355,6116.181,166608,Instagram
965,-667115541,Rakuten,1/11/2023 5:44:08 AM,709190.0,124420.0,0.0009705756094472,1393.068,7850,Twitter
966,-275445840,Rakuten,1/11/2023 5:44:43 AM,11202.0,1966.0,0.0019337987844693,12.11901,77,Twitter
967,-257076017,Rakuten,1/11/2023 5:49:41 AM,80860.0,80860.0,0.0011828220858895,6.802614,1928,YouTube
978,-1635591753,Rakuten,1/11/2023 5:50:54 AM,230029.0,40356.0,0.0003034122378247,276.5872,2454,Twitter
979,1598822789,Rakuten,1/11/2023 6:19:03 AM,119654.0,35402.0,0.0002138946985271,0.5126464,1730,Twitter
986,675193643,Rakuten,1/11/2023 6:19:53 AM,396420.0,197892.0,0.0011936481964128,2.992748,13948,Facebook
995,-1283991282,Rakuten,1/11/2023 6:32:00 AM,2290.0,527.0,0.0006433084434233,0.0567327,28,Twitter
1000,-835362213,Rakuten,1/11/2023 6:44:00 AM,112134.0,48546.0,0.0810870566559189,5.644768,4401,Facebook
1008,604141517,Rakuten,1/11/2023 7:01:19 AM,19562.0,3432.0,0.0107780040733198,35.4554,1323,Instagram
1009,298311308,Rakuten,1/11/2023 7:13:14 AM,347742.0,61008.0,0.412806517311609,859.0997,50672,Instagram
1010,2082244602,Rakuten,1/11/2023 7:25:09 AM,39047.0,39047.0,0.0343642611683849,18.70932,4220,Instagram
